revision;fpOrderingMergeScenarios;fpRenamingMergeScenarios;fnDuplicationMergeScenarios;fnImportMergeScenarios;textualConfUnmerge;textualConfSsmerge;fpOrderingConf;fpRenamingConf;fnDuplicationMissed;fnImportMissed;fpRenamingConfDup;fpConsLines;fpSpacing;fpConsSpac;fpRenamingConfDupMergeScenarios;fpConsLinesMergeScenarios;fpSpacingMergeScenarios;fpConsSpacMergeScenarios;fnNewArtRefOldOneMergeScnarios;fnNewArtRefOldOneConf;fnInitializationBlocks;fnInitializationBlocksMergeScnarios;fnAcidental;fnAcidentalScenarios;crosscutingConflicts;crosscutingScenarios;equalConfs
/home/arthur/analysis/projects/java/revisions/rev_71dd52d_a50b6ec/rev_71dd52d-a50b6ec.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_23d85a1_3a97c3a/rev_23d85a1-3a97c3a.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_34372de_e4ea9c1/rev_34372de-e4ea9c1.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_7a34c4c_5132ed5/rev_7a34c4c-5132ed5.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_2c1676b_271df93/rev_2c1676b-271df93.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_8337254_fbdd7f1/rev_8337254-fbdd7f1.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_44bbbef_799e32f/rev_44bbbef-799e32f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_4c0554d_e3eedda/rev_4c0554d-e3eedda.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_938db04_bf015ad/rev_938db04-bf015ad.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_6f5ce95_5eef34d/rev_6f5ce95-5eef34d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_db77fc5_3e99774/rev_db77fc5-3e99774.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_14b95b3_9fc725a/rev_14b95b3-9fc725a.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f39d83c_a96a7fe/rev_f39d83c-a96a7fe.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_1528ba4_b4f699f/rev_1528ba4-b4f699f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_1bb673f_91d77f7/rev_1bb673f-91d77f7.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_570ef25_aa55e41/rev_570ef25-aa55e41.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_800128d_3f72c6f/rev_800128d-3f72c6f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a96a7fe_75b5a59/rev_a96a7fe-75b5a59.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_00d654d_c8a914e/rev_00d654d-c8a914e.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_1bb673f_d0760de/rev_1bb673f-d0760de.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_78c3b12_89f002f/rev_78c3b12-89f002f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_9ac8038_d6a7e4e/rev_9ac8038-d6a7e4e.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_d906e40_2128ceb/rev_d906e40-2128ceb.revisions;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
/home/arthur/analysis/projects/okio/revisions/rev_d9752de_40bda4f/rev_d9752de-40bda4f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_77f1006_e170dbf/rev_77f1006-e170dbf.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_692d25c_16bc5f3/rev_692d25c-16bc5f3.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_c965ab9_aca0205/rev_c965ab9-aca0205.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f745be8_8cb37d7/rev_f745be8-8cb37d7.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_3ff705e_1bf114d/rev_3ff705e-1bf114d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_77f1006_e0d8f86/rev_77f1006-e0d8f86.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_c4ceb42_ca09971/rev_c4ceb42-ca09971.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_b82a465_614b091/rev_b82a465-614b091.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_869ecbf_1613c9c/rev_869ecbf-1613c9c.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_2632f62_d0a461f/rev_2632f62-d0a461f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_a6731ff_51ae91a/rev_a6731ff-51ae91a.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_002c544_73a669e/rev_002c544-73a669e.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_c1d134a_5067894/rev_c1d134a-5067894.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a6e94af_a879819/rev_a6e94af-a879819.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_0a652c3_a167ff7/rev_0a652c3-a167ff7.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_d112d5d_bb453e6/rev_d112d5d-bb453e6.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_f9ec26b_a5d7d0a/rev_f9ec26b-a5d7d0a.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_954c81a_4cc361a/rev_954c81a-4cc361a.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a879819_8547f0c/rev_a879819-8547f0c.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_3c7ad0e_f7284ff/rev_3c7ad0e-f7284ff.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_1ab0a90_ab0f762/rev_1ab0a90-ab0f762.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_eeb0fb6_cc3f1c5/rev_eeb0fb6-cc3f1c5.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_159abe5_92d08b4/rev_159abe5-92d08b4.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_4158ede_e246970/rev_4158ede-e246970.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_cdb67aa_3653a38/rev_cdb67aa-3653a38.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_2f7128e_aab4fa3/rev_2f7128e-aab4fa3.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_f2b7ff6_2af3445/rev_f2b7ff6-2af3445.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_ef66c35_52139a5/rev_ef66c35-52139a5.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_b30f55f_80602b1/rev_b30f55f-80602b1.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_14080b5_4d19a4e/rev_14080b5-4d19a4e.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_aa82751_2f4ffa5/rev_aa82751-2f4ffa5.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_0f0a6a3_6caaea9/rev_0f0a6a3-6caaea9.revisions;0;1;0;0;20;16;0;10;0;0;1;3;1;0;1;1;1;0;0;0;0;0;14;1;11;1;6
/home/arthur/analysis/projects/netty-socketio/revisions/rev_e9e8214_3a49630/rev_e9e8214-3a49630.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_59b04df_14d1317/rev_59b04df-14d1317.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_10e1414_404fe3a/rev_10e1414-404fe3a.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_b54084a_20f70e6/rev_b54084a-20f70e6.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_3599ee6_5ff15b2/rev_3599ee6-5ff15b2.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_74234ce_771a7cf/rev_74234ce-771a7cf.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_14d1317_1a36384/rev_14d1317-1a36384.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_d3ddbbf_5880e89/rev_d3ddbbf-5880e89.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_6c24ddd_a73a529/rev_6c24ddd-a73a529.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_79a5095_03bc11d/rev_79a5095-03bc11d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_004551f_07f1720/rev_004551f-07f1720.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_9534144_ce2f681/rev_9534144-ce2f681.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_72f8fcb_22d4a4c/rev_72f8fcb-22d4a4c.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_6ddb5f0_7c4e1dc/rev_6ddb5f0-7c4e1dc.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_0333b27_48151af/rev_0333b27-48151af.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_534e184_a1472c6/rev_534e184-a1472c6.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_ce2f681_b7be7bc/rev_ce2f681-b7be7bc.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_1045908_8a8869b/rev_1045908-8a8869b.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_67e6975_14f9810/rev_67e6975-14f9810.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_bbd5c9b_bfd51c5/rev_bbd5c9b-bfd51c5.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_7d3cb58_87bd1b5/rev_7d3cb58-87bd1b5.revisions;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_3338a09_147bbe6/rev_3338a09-147bbe6.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_1fd3cda_0f6f4a2/rev_1fd3cda-0f6f4a2.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_af671dc_df665fc/rev_af671dc-df665fc.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_b625869_f439d16/rev_b625869-f439d16.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_d26c7e8_bae96db/rev_d26c7e8-bae96db.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_876fa41_b0a3c30/rev_876fa41-b0a3c30.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_86390d3_2dc5681/rev_86390d3-2dc5681.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_43bd607_0188104/rev_43bd607-0188104.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_49d3452_888d0a6/rev_49d3452-888d0a6.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_8125a82_cbea4bd/rev_8125a82-cbea4bd.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_ccac9fa_4041126/rev_ccac9fa-4041126.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_944b7a3_4d50d01/rev_944b7a3-4d50d01.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_61ef536_f860038/rev_61ef536-f860038.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_dc9d1b9_8d42400/rev_dc9d1b9-8d42400.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_0633e08_d841c98/rev_0633e08-d841c98.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f6a0cb9_e84bce6/rev_f6a0cb9-e84bce6.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_ee0c117_13a901b/rev_ee0c117-13a901b.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_f62b698_8761aa5/rev_f62b698-8761aa5.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_dc9d1b9_18c3c99/rev_dc9d1b9-18c3c99.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_107fd4e_f46c509/rev_107fd4e-f46c509.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_8f0d576_b510088/rev_8f0d576-b510088.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_cac5042_bb3a2d1/rev_cac5042-bb3a2d1.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_ed148d0_7534895/rev_ed148d0-7534895.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_9f641e5_db44ead/rev_9f641e5-db44ead.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_654d37f_6d14fc3/rev_654d37f-6d14fc3.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_872eeb8_e44729d/rev_872eeb8-e44729d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_e3f2bff_d168a22/rev_e3f2bff-d168a22.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_421003f_b66bc0f/rev_421003f-b66bc0f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_430d06d_006986c/rev_430d06d-006986c.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_cc23ae5_95fe8cf/rev_cc23ae5-95fe8cf.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_17b846c_71436c3/rev_17b846c-71436c3.revisions;1;0;0;0;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_e26bff5_008552a/rev_e26bff5-008552a.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_006986c_2ac7046/rev_006986c-2ac7046.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c82c8e6_f3b777a/rev_c82c8e6-f3b777a.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_37732a3_eb5d900/rev_37732a3-eb5d900.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_13b0655_30c1054/rev_13b0655-30c1054.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_ea95db2_b03c8a7/rev_ea95db2-b03c8a7.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_11b5bad_507eb4f/rev_11b5bad-507eb4f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_d71ad42_78c96a9/rev_d71ad42-78c96a9.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_9a37a6a_1f74462/rev_9a37a6a-1f74462.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_07855aa_fbd0a57/rev_07855aa-fbd0a57.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_987ccb1_990c48c/rev_987ccb1-990c48c.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_1bc188b_0fadf3d/rev_1bc188b-0fadf3d.revisions;0;0;0;0;4;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;4;1;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_51423ad_9334b50/rev_51423ad-9334b50.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_5ca2e0f_94dd9c4/rev_5ca2e0f-94dd9c4.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_adae0cc_ea2e709/rev_adae0cc-ea2e709.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_45c9719_e3860f0/rev_45c9719-e3860f0.revisions;1;1;0;0;76;1;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;1;33;1;0
